model,language,layer,mean,std,mean_pm_std,n
icr_dpo_ckpt36,es,5,0.07710251863365322,0.03172723808330863,0.077103 +- 0.031727,3
icr_dpo_ckpt36,es,6,0.09351456984467875,0.029045809734936028,0.093515 +- 0.029046,3
icr_dpo_ckpt36,es,7,0.1351388006958471,0.028741524051654983,0.135139 +- 0.028742,3
icr_dpo_ckpt36,es,8,0.16936328601154638,0.028256634385645983,0.169363 +- 0.028257,3
icr_dpo_ckpt36,es,9,0.16517353787961922,0.026173780809033945,0.165174 +- 0.026174,3
icr_dpo_ckpt36,es,10,0.1515865234241109,0.024153376981403858,0.151587 +- 0.024153,3
icr_dpo_ckpt36,es,11,0.1323470010424766,0.0247856792030859,0.132347 +- 0.024786,3
icr_dpo_ckpt36,es,12,0.1494319289261826,0.02325658549847364,0.149432 +- 0.023257,3
icr_dpo_ckpt36,es,13,0.18901594720755774,0.025043563301759122,0.189016 +- 0.025044,3
icr_dpo_ckpt36,es,14,0.1779668700534938,0.025661622192663942,0.177967 +- 0.025662,3
icr_dpo_ckpt36,es,15,0.250399420349244,0.026011068333271836,0.250399 +- 0.026011,3
icr_dpo_ckpt36,es,16,0.23062312578425756,0.025765836467356,0.230623 +- 0.025766,3
icr_dpo_ckpt36,es,17,0.21787365060913053,0.02563093067476732,0.217874 +- 0.025631,3
icr_dpo_ckpt36,es,18,0.1749818785798182,0.02472259712212398,0.174982 +- 0.024723,3
